PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=235 ms
1444 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=234 ms
1444 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=240 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=234 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=229 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=226 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=229 ms
1444 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=234 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=222 ms
1444 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=240 ms
1444 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=233 ms
1444 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=226 ms
1444 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=245 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=229 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=228 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=241 ms
1444 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=234 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=225 ms
1444 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=229 ms
1444 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=237 ms
1444 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=239 ms
1444 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=229 ms
1444 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=241 ms
1444 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=226 ms
1444 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=131 ms
1444 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=237 ms
1444 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=238 ms
1444 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=229 ms
1444 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=313 ms
1444 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=235 ms
1444 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=224 ms
1444 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=229 ms
1444 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=235 ms
1444 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=227 ms
1444 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=233 ms
1444 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=225 ms
1444 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=241 ms
1444 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=234 ms
1444 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=225 ms
1444 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=225 ms
1444 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=229 ms
1444 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=223 ms
1444 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=233 ms
1444 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=226 ms
1444 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=225 ms
1444 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=226 ms
1444 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=228 ms
1444 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=226 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 69 received, 31% packet loss, time 19972ms
rtt min/avg/max/mdev = 131.205/231.134/312.750/16.321 ms, pipe 2
