PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=235 ms
1444 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=241 ms
1444 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=233 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=222 ms
1444 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=242 ms
1444 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=237 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=228 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=237 ms
1444 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=227 ms
1444 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=228 ms
1444 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=227 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=235 ms
1444 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=240 ms
1444 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=227 ms
1444 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=226 ms
1444 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=233 ms
1444 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=239 ms
1444 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=244 ms
1444 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=235 ms
1444 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=241 ms
1444 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=246 ms
1444 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=237 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=234 ms
1444 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=222 ms
1444 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=249 ms
1444 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=238 ms
1444 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=227 ms
1444 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=239 ms
1444 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=238 ms
1444 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=227 ms
1444 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=242 ms
1444 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=229 ms
1444 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=234 ms
1444 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=235 ms
1444 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=239 ms
1444 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=235 ms
1444 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=243 ms
1444 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=226 ms
1444 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=228 ms
1444 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=243 ms
1444 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=235 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 69 received, 31% packet loss, time 19949ms
rtt min/avg/max/mdev = 221.691/233.366/248.692/5.517 ms, pipe 2
