PING 192.168.123.2 (192.168.123.2) 16(44) bytes of data.
24 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=228 ms
24 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=126 ms
24 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=226 ms
24 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=221 ms
24 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=217 ms
24 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=214 ms
24 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=224 ms
24 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=224 ms
24 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=219 ms
24 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=216 ms
24 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=217 ms
24 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=219 ms
24 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=229 ms
24 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=224 ms
24 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=217 ms
24 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=225 ms
24 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=224 ms
24 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=210 ms
24 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=218 ms
24 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=225 ms
24 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=227 ms
24 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=122 ms
24 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=227 ms
24 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=218 ms
24 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=224 ms
24 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=225 ms
24 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=217 ms
24 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=231 ms
24 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=225 ms
24 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=218 ms
24 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=224 ms
24 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=218 ms
24 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=226 ms
24 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=225 ms
24 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=225 ms
24 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=225 ms
24 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=217 ms
24 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=117 ms
24 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=225 ms
24 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=227 ms
24 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=227 ms
24 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=225 ms
24 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=219 ms
24 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=218 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 71 received, 29% packet loss, time 19961ms
rtt min/avg/max/mdev = 117.441/217.509/230.548/20.482 ms, pipe 2
