PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=227 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=241 ms
1444 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=227 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=221 ms
1444 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=212 ms
1444 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=215 ms
1444 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=219 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=214 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=209 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=217 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=209 ms
1444 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=209 ms
1444 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=208 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=213 ms
1444 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=206 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=205 ms
1444 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=211 ms
1444 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=211 ms
1444 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=222 ms
1444 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=204 ms
1444 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=213 ms
1444 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=206 ms
1444 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=215 ms
1444 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=213 ms
1444 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=208 ms
1444 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=212 ms
1444 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=208 ms
1444 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=219 ms
1444 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=210 ms
1444 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=216 ms
1444 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=208 ms
1444 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=207 ms
1444 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=201 ms
1444 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=211 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=215 ms
1444 bytes from 192.168.123.2: icmp_seq=59 ttl=64 time=224 ms
1444 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=215 ms
1444 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=208 ms
1444 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=202 ms
1444 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=200 ms
1444 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=209 ms
1444 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=201 ms
1444 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=215 ms
1444 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=210 ms
1444 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=205 ms
1444 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=218 ms
1444 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=204 ms
1444 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=205 ms
1444 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=200 ms
1444 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=217 ms
1444 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=220 ms
1444 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=211 ms
1444 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=205 ms
1444 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=212 ms
1444 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=218 ms
1444 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=219 ms
1444 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=223 ms
1444 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=200 ms
1444 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=214 ms
1444 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=210 ms
1444 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=200 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 63 received, 37% packet loss, time 19987ms
rtt min/avg/max/mdev = 199.592/212.338/240.647/8.192 ms, pipe 2
