PING 192.168.123.2 (192.168.123.2) 512(540) bytes of data.
520 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=41.0 ms
520 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=35.6 ms
520 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=28.3 ms
520 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=66.2 ms
520 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=83.8 ms
520 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=301 ms
520 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=29.8 ms
520 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=24.2 ms
520 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=22.4 ms
520 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=21.4 ms
520 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=23.0 ms
520 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=26.2 ms
520 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=21.1 ms
520 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=20.6 ms
520 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=19.7 ms
520 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=19.6 ms
520 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=20.0 ms
520 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=18.5 ms
520 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=16.0 ms
520 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=16.6 ms
520 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=17.2 ms
520 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=17.5 ms
520 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=34.4 ms
520 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=18.7 ms
520 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=18.2 ms
520 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=24.3 ms
520 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=18.5 ms
520 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=19.3 ms
520 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=18.0 ms
520 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=17.8 ms
520 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=16.5 ms
520 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=31.2 ms
520 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=16.5 ms
520 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=19.8 ms
520 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=24.8 ms
520 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=38.3 ms
520 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=19.2 ms
520 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=18.6 ms
520 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=12.4 ms
520 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=11.5 ms
520 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=29.1 ms
520 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=28.5 ms
520 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=14.2 ms
520 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=18.7 ms
520 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=13.9 ms
520 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=12.7 ms
520 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=11.9 ms
520 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=16.2 ms
520 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=23.8 ms
520 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=16.9 ms
520 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=43.4 ms
520 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=22.4 ms
520 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=21.7 ms
520 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=40.5 ms
520 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=27.6 ms
520 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=38.6 ms
520 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=42.6 ms
520 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=324 ms
520 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=51.3 ms
520 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=33.9 ms
520 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=33.4 ms
520 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=40.3 ms
520 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=34.9 ms
520 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=31.2 ms
520 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=30.5 ms
520 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=29.5 ms
520 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=28.8 ms
520 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=29.6 ms
520 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=28.5 ms
520 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=27.5 ms
520 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=27.2 ms
520 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=26.1 ms
520 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=37.0 ms
520 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=30.1 ms
520 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=29.4 ms
520 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=28.7 ms
520 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=47.0 ms
520 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=19.3 ms
520 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=23.8 ms
520 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=28.8 ms
520 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=29.7 ms
520 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=28.8 ms
520 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=27.5 ms
520 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=53.6 ms
520 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=30.5 ms
520 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=30.2 ms
520 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=49.1 ms
520 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=309 ms
520 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=44.6 ms
520 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=33.1 ms
520 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=29.5 ms
520 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=42.1 ms
520 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=36.9 ms
520 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=35.9 ms
520 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=33.6 ms
520 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=34.3 ms
520 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=29.8 ms
520 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=32.1 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 98 received, 2% packet loss, time 19876ms
rtt min/avg/max/mdev = 11.505/36.950/323.734/50.102 ms, pipe 2
