PING 192.168.123.2 (192.168.123.2) 512(540) bytes of data.
520 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=54.7 ms
520 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=23.4 ms
520 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=29.4 ms
520 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=30.4 ms
520 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=18.6 ms
520 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=17.2 ms
520 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=19.1 ms
520 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=22.8 ms
520 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=26.3 ms
520 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=14.8 ms
520 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=23.5 ms
520 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=21.9 ms
520 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=18.4 ms
520 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=134 ms
520 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=93.2 ms
520 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=51.9 ms
520 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=22.0 ms
520 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=22.2 ms
520 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=27.5 ms
520 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=31.6 ms
520 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=34.6 ms
520 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=19.0 ms
520 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=22.6 ms
520 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=27.7 ms
520 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=21.0 ms
520 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=20.1 ms
520 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=35.0 ms
520 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=25.8 ms
520 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=23.2 ms
520 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=22.6 ms
520 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=23.0 ms
520 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=29.9 ms
520 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=39.3 ms
520 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=25.8 ms
520 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=32.6 ms
520 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=26.7 ms
520 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=28.5 ms
520 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=19.7 ms
520 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=19.5 ms
520 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=19.7 ms
520 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=33.6 ms
520 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=17.8 ms
520 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=19.8 ms
520 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=29.6 ms
520 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=25.9 ms
520 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=33.8 ms
520 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=22.0 ms
520 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=32.1 ms
520 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=42.5 ms
520 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=18.4 ms
520 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=18.6 ms
520 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=19.6 ms
520 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=18.6 ms
520 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=31.8 ms
520 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=28.4 ms
520 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=22.5 ms
520 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=26.8 ms
520 bytes from 192.168.123.2: icmp_seq=59 ttl=64 time=23.2 ms
520 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=40.9 ms
520 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=27.4 ms
520 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=27.0 ms
520 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=25.3 ms
520 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=25.6 ms
520 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=27.3 ms
520 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=31.4 ms
520 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=16.2 ms
520 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=30.1 ms
520 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=33.1 ms
520 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=22.1 ms
520 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=20.0 ms
520 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=20.6 ms
520 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=33.7 ms
520 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=18.2 ms
520 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=37.6 ms
520 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=370 ms
520 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=125 ms
520 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=80.8 ms
520 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=38.3 ms
520 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=23.2 ms
520 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=27.1 ms
520 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=15.7 ms
520 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=34.1 ms
520 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=33.4 ms
520 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=16.1 ms
520 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=23.4 ms
520 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=23.4 ms
520 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=16.3 ms
520 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=21.3 ms
520 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=25.5 ms
520 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=17.0 ms
520 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=39.7 ms
520 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=20.2 ms
520 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=35.1 ms
520 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=33.7 ms
520 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=18.1 ms
520 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=35.2 ms
520 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=26.2 ms
520 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=21.1 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 98 received, 2% packet loss, time 19878ms
rtt min/avg/max/mdev = 14.778/33.071/370.037/38.865 ms, pipe 2
