PING 192.168.123.2 (192.168.123.2) 16(44) bytes of data.
24 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=190 ms
24 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=193 ms
24 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=194 ms
24 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=192 ms
24 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=191 ms
24 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=195 ms
24 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=191 ms
24 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=195 ms
24 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=194 ms
24 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=194 ms
24 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=203 ms
24 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=201 ms
24 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=201 ms
24 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=191 ms
24 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=193 ms
24 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=199 ms
24 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=191 ms
24 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=205 ms
24 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=200 ms
24 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=187 ms
24 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=196 ms
24 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=199 ms
24 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=192 ms
24 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=194 ms
24 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=199 ms
24 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=195 ms
24 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=185 ms
24 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=179 ms
24 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=180 ms
24 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=188 ms
24 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=192 ms
24 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=184 ms
24 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=186 ms
24 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=182 ms
24 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=183 ms
24 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=185 ms
24 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=189 ms
24 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=186 ms
24 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=188 ms
24 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=187 ms
24 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=187 ms
24 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=178 ms
24 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=176 ms
24 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=179 ms
24 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=184 ms
24 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=184 ms
24 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=179 ms
24 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=188 ms
24 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=177 ms
24 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=175 ms
24 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=176 ms
24 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=186 ms
24 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=188 ms
24 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=187 ms
24 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=179 ms
24 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=187 ms
24 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=90.9 ms
24 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=179 ms
24 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=186 ms
24 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=182 ms
24 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=187 ms
24 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=181 ms
24 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=181 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 63 received, 37% packet loss, time 19938ms
rtt min/avg/max/mdev = 90.866/186.643/204.769/14.152 ms, pipe 2
