PING 192.168.123.2 (192.168.123.2) 16(44) bytes of data.
24 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=187 ms
24 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=183 ms
24 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=193 ms
24 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=182 ms
24 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=183 ms
24 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=186 ms
24 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=185 ms
24 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=184 ms
24 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=193 ms
24 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=191 ms
24 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=180 ms
24 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=180 ms
24 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=195 ms
24 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=181 ms
24 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=184 ms
24 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=181 ms
24 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=190 ms
24 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=187 ms
24 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=192 ms
24 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=187 ms
24 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=188 ms
24 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=190 ms
24 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=181 ms
24 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=187 ms
24 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=182 ms
24 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=201 ms
24 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=190 ms
24 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=193 ms
24 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=181 ms
24 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=196 ms
24 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=184 ms
24 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=182 ms
